# Name_paper_1_2   Name      J2000                 Detection   Compact_0_Extended_1   RA         Dec         Ra_degrees           Dec_degrees          z            D_L                  S_cont               Radio_Power          FIRST_peak[mJy]      FIRST_integr[mJy]    FIRST_Ratio           NVSS_major_[degrees]   NVSS_minor_[degrees]   NVSS_minor_[arcsec]   NVSS_major_[arcsec]   NVSS_ratio           NVSS_beam_limit_[kpc]   WSRT_beam_limit_[kpc]   FIRST_beam_limit_[kpc]   FIRST_major_dc_[arcsec]   FIRST_minor_dc_[arcsec]   FIRST_major_dc_[kpc]   R_FIRST-R_g              FIRST_minor_dc_[kpc]   FIRST_pa_[degrees]   W1-W2           W2-W3        W3-W4        eW1-W2                 eW2-W3                 eW3-W4                 W1mag    W2mag    W3mag    W4mag   W4_flux                 W4_lum                  W4_nuLum             absW1mag              absW2mag              absW3mag              absW4mag              e_W1mag   e_W2mag   e_W3mag   e_W4mag   WISE_type   Kmag_[2MASS]   absKmag               e_Kmag_[2MASS]   errHalfMaj   errHalfMin   errPosAng   SpObjID               spType              spCl     subClass                deVAB_u    deVAB_g    deVAB_r    deVAB_i    deVAB_z    deVABErr_u    deVABErr_g    deVABErr_r    deVABErr_i    deVABErr_z    i_u_[degrees]         i_g_[degrees]        i_r_[degrees]        i_i_[degrees]        i_z_[degrees]         deVPhi_u_[degrees]   deVPhi_g_[degrees]   deVPhi_r_[degrees]   deVPhi_i_[degrees]   deVPhi_z_[degrees]   PA_u-PA_FIRST         PA_g-PA_FIRST         cos_PA_diff             PA_r-PA_FIRST         PA_i-PA_FIRST         PA_z-PA_FIRST         deVRad_u_[arcsec]   deVRad_g_[arcsec]   deVRad_r_[arcsec]   deVRad_i_[arcsec]   deVRad_z_[arcsec]   deVRad_u_[kpc]         deVRad_g_[kpc]          deVRad_r_[kpc]        deVRad_i_[kpc]          deVRad_z_[kpc]         deVRadErr_u_[arcsec]   deVRadErr_g_[arcsec]   deVRadErr_r_[arcsec]   deVRadErr_i_[arcsec]   deVRadErr_z_[arcsec]   RMS_[mJy]             3*RMS_[mJy]          3*RMS_[tau]             tau_[-]                 tau_dv[kms]      NHI                  w50_[km/s]           dw50_[km/s]          w20_[km/s]           dw20_[km/s]          cen_[km/s]            dcen_[km/s]           peak_pos_[km/s]       NVSS[best_Jy]   radclas[best]   FIRST[[best_Jy]   off_First[best]   rad_agn[best]   main_samp[best]   lerg[best]   herg[best]   g-r                   u-r                  g            i            r            abs_R                 u            z_old        e_g-r                   err_u-r               err_g          err_i          err_r          err_u          err_z          lgm_tot_p50   lgm_fib_p50   sfr_tot_p50    sfr_fib_p50    specsfr_tot_p50   specsfr_fib_p50   lgLOIII              lgRadio             
  200              159.0     J153452.95+290919.8   1.0         0.0                    15:34:53   +29:09:20   233.7208333333333    29.155555555555555   0.2009522    985.2616138755711    48.5717765987        24.75139806861947    44.52000045776367    44.41943             1.0022641095971667    0.0128611111111        0.0126666666667        45.600000000120005    46.29999999996        1.0153508771894333   153.34018277059454      99.35648991623782       17.88416818492281        0.45                      0.0                       1.4903473092628452     -7.421479420136065       0.0                    75.099998            0.24699974      1.79         2.981        0.04280187024334984    0.18514858463371164    ""                     14.222   13.975   12.185   9.204   0.0017243866757024238   2.0028514453314078E30   43.436046760283254   -25.745757692229645   -25.99275743283023    -27.78275739468326    -30.763757341277497   0.026     0.034     0.182     ""        2.0         14.748         -25.219757669341462   0.151            0.0090       0.0090       90.0        1860135964450514944   GALAXY              GALAXY   BROADLINE               0.05       0.918406   0.822655   0.811066   0.737187   0.0           0.066446      0.030497      0.028653      0.083334      87.13401601740115     23.305848647889864   34.648540578174284   35.799786372527436   87.13401601740115     80.506691            159.153198           175.105179           177.405243           172.162628           5.406693000000004     84.0532               0.7180487360529257      100.005181            102.30524500000001    97.06263000000001     1.983188            2.690864            2.108251            1.883471            1.606249            6.568086617466793      8.91182672939891        6.98228064074661      6.2378355806342105      5.319708752382236      1.88039                0.180696               0.106997               0.072114               0.203059               0.5720000267028809    1.7160000801086426   0.0355388312798         0.0274758               6.76609815298    21.067677733493912   233.698539933        31.867571            320.135698003        35.971086774         26.610297             27.0413860708         2.9365109259          0.0447          1               0.0444            0.14              1               0                 1            0            1.4060629999999996    3.2492459999999994   19.183397    17.195757    17.777334    -22.190423814299958   21.02658     16.813026    0.017508277964259678    0.6163261613981602    0.015528766    0.0074609467   0.008086855    0.18989627     0.01944393     11.372415     10.877849     -0.56546044    -1.018974      -12.008947        -11.95051         40.55186065763191    40.89752610429947   
  201              160.0     J153535.08+134752.7   0.0         0.0                    15:35:35   +13:47:53   233.89583333333334   13.798055555555553   0.05240808   233.30133409012868   25.4676025361        23.219733461875848   31.5                 33.52608             0.9395670475045099    0.0138888888889        0.0134166666667        48.30000000012        50.000000000040004    1.0351966873688567   51.06152083364626       30.636912500163245      5.514644250029385        1.4                       1.34                      1.429722558992921      -1.928134112545805       1.3684487924278677     90.0                 0.29199982      2.4919996    2.3640003    0.03114482290342382    0.03420526365039135    0.06216912492029927    12.016   11.724   9.232    6.868   0.014826370049184308    9.655621518441746E29    43.119178256030786   -24.823586317157535   -25.115586134052066   -27.607585760211734   -29.971586080646304   0.023     0.021     0.027     0.056     2.0         12.779         -24.060585828876285   0.04             0.0020       0.0020       90.0        3116633950206846976   GALAXY              QSO      AGN_BROADLINE           0.752001   0.834451   0.802139   0.776916   0.71639    0.042809      0.006658531   0.005627462   0.00566585    0.011532      41.23599075221611     33.44128423242535    36.66514997656709    39.020931865522265   41.23599075221611     20.647041            25.990913            26.72596             28.306419            32.340096            69.352959             64.009087             0.38348089046259803     63.27404              61.693580999999995    57.659904             4.036798            3.28805             2.844457            2.590972            2.401659            4.122500903561133      3.357856671538726       2.904846007315895     2.6459794151457654      2.4526472212743187     0.333522               0.040518               0.022226               0.026696               0.045448               0.8560000061988831    2.568000078201294    0.102567528217          ""                      ""               ""                   ""                   ""                   ""                   ""                   ""                    ""                    ""                    0.031           1               0.0335            0.06              1               1                 1            0            0.8054349999999992    2.5571040000000007   15.932487    14.650302    15.127052    -21.712534111163883   17.684156    14.369627    0.0038936672177270534   0.18131339972392166   0.0029082168   0.0025707404   0.0025889997   0.016433923    0.0045394776   10.885906     10.382633     -0.36001495    -1.0154905     -11.335659        -11.452336        41.07755246114484    39.36586149755585   
  202              90000.0   J153901.66+353046.0   0.0         0.0                    15:39:02   +35:30:46   234.75833333333333   35.51277777777778    0.077837     352.8746002897341    90.91000366210938    24.13176342774317    87.86000061035156    89.1500015258789     0.9855299955866756    0.012903686            0.012765638            45.9562968            46.4532696            1.0108140306030924   68.40776116800203       44.17843679705293       7.952118623469529        0.75                      0.54                      1.1044609199263233     -2.6663144495435747      0.7952118939458332     90.0                 0.13600063      1.6159992    2.6780005    0.034655447834524296   0.08095677620786612    0.20130822273916749    12.991   12.855   11.239   8.561   0.0031177041387644116   4.6450099859131985E29   42.80138467408926    -24.747101820616734   -24.88310245385648    -26.49910167565824    -29.177102125792516   0.024     0.025     0.077     0.186     2.0         13.624         -24.11410240045072    0.05             0.0040       0.0040       90.0        1577393793693411328   GALAXY              GALAXY   AGN_BROADLINE           0.822869   0.890796   0.90665    0.917149   0.940392   0.145331      0.014269      0.0108        0.010294      0.025963      34.62696844855866     27.026557084396522   24.95356467958937    23.487219105599202   34.62696844855866     44.808022            44.651093            56.058464            49.863014            205.161102           45.191978             45.348907             0.20277060405187694     33.941536             40.136986             115.161102            3.698435            2.560599            2.329658            2.109309            1.970528            5.446369229850283      3.770775369469898       3.4306882903916245    3.1061991447318316      2.9018282234941046     0.74185                0.054204               0.030287               0.034344               0.06557                0.5703280643112719    1.7109841929338159   0.01899999938905243     ""                      ""               ""                   ""                   ""                   ""                   ""                   ""                    ""                    ""                    0.0964          1               0.0891            0.22              1               1                 1            0            0.9800389999999979    3.0408359999999988   17.102016    15.643366    16.121977    -21.616124996092807   19.162813    15.303364    0.005802998824559164    0.28976935250758096   0.0046094623   0.0033713314   0.0035252876   0.041976925    0.0068241083   11.022128     10.502062     -1.6163625     -1.5911345     -12.672396        -12.138426        40.06802126651546    40.277891463423174  
  203              162.0     J153935.60+553015.9   0.0         0.0                    15:39:36   +55:30:16   234.9                55.50444444444444    0.0516901    229.9821498587992    24.1775624454        23.184711726527517   30.010000228881836   31.49235             0.9529298457841933    0.0131111111111        0.0129166666667        46.50000000012        47.19999999996        1.0150537634373806   47.5812035740352        30.24229040725139       5.443612273305251        1.49                      0.82                      1.502033766507251      -3.0821752756843606      0.8266225972545476     168.300003           0.0030002594    0.8029995    2.559        0.03182766139807547    0.13184839825552355    ""                     12.785   12.782   11.979   9.42    0.0014133014909145588   8.94404611978379E28     42.085932052084104   -24.023470799661453   -24.026471059060867   -24.829470555520828   -27.388470570779617   0.023     0.022     0.13      ""        1.0         13.454         -23.3544701740511     0.058            0.0030       0.0030       90.0        694758617487796224    GALAXY              GALAXY   BROADLINE               0.922456   0.893553   0.883462   0.907068   0.920025   0.106191      0.010451      0.007998046   0.00844302    0.019049      22.71218479015695     26.676832123233257   27.937155309042865   24.89673575461683    22.71218479015695     187.875061           141.499603           143.665543           143.851288           137.64502            19.575057999999984    26.800399999999996    0.09671104957207043     24.63445999999999     24.448714999999993    30.654983000000016    7.318806            4.547482            4.263922            3.879137            3.221964            7.377915216211131      4.5842090421916115      4.298358913262272     3.9104662561171315      3.2479856989903104     1.025879               0.06346                0.040372               0.048089               0.09319                0.5830000042915344    1.749000072479248    0.0732262523012         ""                      ""               ""                   ""                   ""                   ""                   ""                   ""                    ""                    ""                    0.0258          1               0.0315            0.22              1               1                 1            0            0.851900999999998     2.612321999999999    16.19945     14.945349    15.347549    -21.46092164707356    17.959871    14.632645    0.004590401644344561    0.2437298335590558    0.0035835765   0.002866184    0.002868757    0.029698001    0.0053468742   10.82355      10.161049     -1.269475      -2.191123      -12.190206        -12.392718        39.74608772950684    39.33083976220752   
  204              163.0     J154144.30+472754.8   0.0         1.0                    15:41:44   +47:27:55   235.4333333333333    47.46527777777778    0.1103579    511.38146627949413   82.9165503383        24.41404214760195    34.650001525878906   83.39168             0.41550909546226805   0.015                  0.0128611111111        46.29999999996        54.0                  1.1663066954653705   108.58945089617914      60.327472720099536      10.858945089617915       9.78                      3.21                      19.66675556978001      15.730786136113466       6.455039657760998      92.5                 0.18499947      0.809        3.599        0.04110961034610271    0.2509222899657463     ""                     13.62    13.435   12.626   9.027   0.0020297132028497377   6.350904744483666E29    42.937233621027225   -24.92372503482442    -25.108724500766805   -25.917724516025594   -29.51672449313741    0.027     0.031     0.249     ""        1.0         14.276         -24.26772489749532    0.071            0.0050       0.0050       90.0        1313938431360919552   GALAXY              GALAXY   ""                      0.734863   0.947351   0.931315   0.905625   0.888458   0.323041      0.032747      0.01989       0.017214      0.048355      42.70435894762556     18.674835623874554   21.359263943573595   25.092407969461867   42.70435894762556     220.599152           82.107414            61.771217            56.690701            80.469147            128.099152            10.392585999999994    0.5671062887907835      30.728783             35.809299             12.030852999999993    4.685744            1.957302            1.850463            1.806913            1.412544            9.422636444445669      3.935969433666542       3.721125205068451     3.63354982383644        2.8405069875313425     2.293315               0.077957               0.040876               0.034795               0.067364               0.9459999799728394    2.8379998207092285   0.0344239316191         ""                      ""               ""                   ""                   ""                   ""                   ""                   ""                    ""                    ""                    0.1292          1               0.0834            0.48              1               1                 0            1            1.0453980000000023    3.059057000000003    17.850677    16.325275    16.805279    -21.738445920383505   19.864336    15.98205     0.008984872865856917    0.39592961218685807   0.007481319    0.004678825    0.0049757217   0.07836775     0.010565273    11.068832     10.576952     -0.5662124     -1.2070645     -11.666666        -11.823267        40.49312387501387    40.560170183281954  
  205              164.0     J154146.55+455614.3   0.0         0.0                    15:41:47   +45:56:14   235.4458333333333    45.93722222222223    0.2023049    992.6480084474664    44.0601631999        24.71554760669338    34.470001220703125   35.68884             0.9658481816921796    0.0126666666667        0.0125833333333        45.29999999988        45.600000000120005    1.006622516561607    151.81187735373595      99.87623510087921       17.97772231815826        1.02                      1.01                      3.3957919299302928     -4.089049650803879       3.3624998833131334     90.0                 0.40299988      3.1970005    1.9989996    0.03538361184629559    0.03969886660426722    0.1092016472680324     13.835   13.432   10.235   8.236   0.004205666423272203    4.9583402835813745E30   43.82973435055012    -26.148976339832828   -26.551976217762515   -29.748976721302554   -31.747976316944644   0.024     0.026     0.03      0.105     2.0         14.198         -25.785976423756168   0.067            0.0070       0.0070       90.0        1499709717688117248   GALAXY              GALAXY   STARFORMING_BROADLINE   0.605589   0.780264   0.822942   0.825634   0.740808   0.149679      0.030448      0.021546      0.021171      0.046197      52.7287622105494      38.71524664864443    34.61960704070325    34.347178071686514   52.7287622105494      208.453262           174.555466           168.882324           173.333252           166.309158           118.453262            84.555466             0.9644252896306937      78.88232400000001     83.33325199999999     76.309158             1.577311            2.248235            2.563077            1.918924            2.087356            5.251196142106763      7.484841580734172       8.533016034455207     6.388496818823985       6.949241953174362      0.414282               0.085321               0.087358               0.055922               0.161119               0.9160000085830688    2.748000144958496    0.0630267140949         ""                      ""               ""                   ""                   ""                   ""                   ""                   ""                    ""                    ""                    0.0349          1               0.0357            0.27              1               1                 1            0            0.9319459999999999    2.172626000000001    18.066       16.619013    17.134054    -22.8499223779798     19.30668     16.312628    0.010440099721026662    0.2934495646129437    0.008590734    0.005867437    0.005932535    0.043038726    0.0123265665   11.389096     10.866401     1.1483794      0.71612793     -10.294647        -10.208018        41.03194462038946    40.861675642373385  
  206              166.0     J154818.27+573549.3   0.0         0.0                    15:48:18   +57:35:49   237.07499999999996   57.596944444444446   0.07422719   335.6190526599568    32.1514196694        23.636804322706116   36.459999084472656   37.44676             0.973648964141962     0.0129166666667        0.0125833333333        45.29999999988        46.50000000012        1.0264900662305336   65.56652177896387       42.30098179277076       7.614176722698736        1.18                      0.45                      1.6638385432231566     -10.480770509415873      0.6345147100826614     170.899994           0.09799957      2.8140001    1.3840003    0.03182766139807547    0.03111269802599328    0.10825894805924882    12.153   12.055   9.241    7.857   0.005962589321588954    8.03598405604981E29     43.039437088512386   -25.476233158035605   -25.57423273078951    -28.388232860489218   -29.772233161850302   0.023     0.022     0.022     0.106     2.0         13.007         -24.62223306648287    0.052            0.0030       0.0030       90.0        694836133057554432    GALAXY              GALAXY   AGN_BROADLINE           0.455601   0.558266   0.569171   0.560291   0.569187   0.04054       0.005218579   0.004357484   0.004661771   0.010797      62.89638970526795     56.06403528582029    55.307562726402125   55.924075280187836   62.89638970526795     216.722794           224.975006           225.617004           223.719971           222.513763           45.8228               54.075012000000015    0.7851011598698237      54.717010000000016    52.819976999999994    51.61376900000002     8.745569            8.612998            7.720046            7.031126            5.869159            12.331538501214013     12.14460905263903       10.88551750951176     9.91411776362257        8.275706266595886      0.804382               0.093959               0.083153               0.068502               0.133252               0.5519999861717224    1.6559998989105225   0.0519535555695         ""                      ""               ""                   ""                   ""                   ""                   ""                   ""                    ""                    ""                    0.0367          1               0.0375            0.42              1               1                 1            0            0.8969839999999998    2.787466             15.872061    14.52685     14.975077    -22.654156035965293   17.762543    14.164879    0.004024528347789962    0.21220290019639348   0.0031003188   0.002678551    0.0025660966   0.022511743    0.005077059    11.328385     10.557311     -0.82923883    -1.2429435     -12.242168        -11.853371        39.88824824707983    39.78293235838612   
  207              91000.0   J154912.33+304716.4   0.0         1.0                    15:49:12   +30:47:16   237.30000000000004   30.787777777777777   0.111582     517.4757143749473    914.0                25.466637095292647   574.6199951171875    877.0399780273438    0.6551810744244915    0.012983303            0.012656363            45.5629068            46.7398908            1.0258320656574087   94.90072315925427       60.912031372945094      10.964165647130118       4.8                       2.96                      9.745925406939481      5.2471800226456535       6.00998717291757       115.099998           0.2329998       1.7510004    2.3769999    0.039824615119207554   0.15121177570620176    0.5166517208101349     13.802   13.569   11.818   9.441   0.0013862285966984868   4.441459980532984E29    42.78192377538802    -24.767449818004252   -25.000449619639994   -26.751450023997904   -29.128449879039408   0.025     0.031     0.148     0.495     2.0         14.447         -24.122450313914896   0.081            0.0050       0.0040       90.0        1777889744538068992   GALAXY              GALAXY   ""                      0.407147   0.611287   0.594175   0.592748   0.587493   0.154862      0.019049      0.012267      0.012288      0.02721       65.97426064351299     52.3173802688606     53.5461579584565     53.647741915843255   65.97426064351299     129.219971           138.32196            138.13533            136.236313           135.405304           14.119972999999987    23.22196199999999     0.3334709728006377      23.03533200000001     21.136314999999996    20.305306             2.711139            2.215693            2.037077            1.882332            1.849625            5.504699460813834      4.498745384293827       4.136083271103496     3.8218888612766158      3.7554805342727855     0.800487               0.063386               0.051406               0.039938               0.082415               1.2162326375164303    3.6486979125492907   0.004000000189989837    ""                      ""               ""                   ""                   ""                   ""                   ""                   ""                    ""                    ""                    1.2494          1               0.8771            0.07              1               1                 1            0            0.9903179999999985    2.9419949999999986   18.087013    16.647354    17.096695    -21.47275486378062    20.03869     16.271837    0.00907467045912142     0.36961770595988586   0.007440503    0.0051121926   0.0051950514   0.06829513     0.009793528    10.876164     10.416057     -1.2160281     -1.5614111     -12.136702        -12.0568          ""                   41.61276513097265   
  208              92000.0   J155343.59+234825.4   0.0         1.0                    15:53:44   +23:48:25   238.43333333333334   23.806944444444444   0.117606     547.6439897933883    168.0399932861328    24.780320261155254   54.290000915527344   64.94999694824219    0.8358738024081871    0.019270256            0.0141730085           51.0228306            69.3729216            1.3596447077555904   147.463904293754        63.77008531254678       11.478615356258423       3.35                      0.99                      7.120992657181416      -5.603513735514804       2.1044128355860083     162.800003           0.9019995       2.5760002    1.9920001    0.029732137143560218   0.026907246699685798   0.04661544824753264    11.764   10.862   8.286    6.294   0.025155606240020133    9.026978202174807E30    44.08994041585751    -26.92849169002148    -27.83049116359326    -30.406491377216305   -32.39849148021313    0.022     0.02      0.018     0.043     0.0         13.224         -25.46849165187451    0.051            0.0040       0.0040       90.0        2082945677502998528   GALAXY              GALAXY   AGN                     0.7133     0.73456    0.75003    0.745284   0.717715   0.067818      0.008618045   0.006081574   0.006361225   0.012294      44.49594932381181     42.72995025283457    41.4070233501499     41.81650182192749    44.49594932381181     81.371811            82.174789            84.067551            85.191528            88.589806            81.42819200000001     80.625214             0.4921878533166353      78.73245200000001     77.608475             74.21019700000001     7.02262             5.986117            5.576131            4.95248             4.418247            14.927769217253244     12.72450639269622       11.853011652797896    10.527335736956058      9.391732937396798      0.752148               0.091167               0.053288               0.05987                0.084757               1.8724414787981403    5.617324436394421    0.03400000184774403     ""                      ""               ""                   ""                   ""                   ""                   ""                   ""                    ""                    ""                    0.3545          1               0.0649            1.09              1               1                 0            1            0.9407249999999987    2.7350420000000017   16.267006    14.893623    15.326281    -23.366210628986323   18.061323    14.573092    0.004623020722105638    0.22301297199730982   0.0036751383   0.0028055105   0.0028045818   0.02486346     0.004953347    11.510434     10.8340845    -0.26634368    -0.60592157    -11.821053        -11.462273        41.04161641786183    40.926448296835254  
  209              167.0     J155424.12+201125.4   0.0         1.0                    15:54:24   +20:11:25   238.59999999999997   20.190277777777776   0.222265     1103.1672003616995   53.5176172853        24.89169040516967    44.90999984741211    60.85878             0.7379378924029056    0.0129166666667        0.01275                45.9                  46.50000000012        1.013071895427451    166.47093124629004      107.40060080378095      19.33210814468057        3.44                      2.99                      12.315269097017271     10.4888180597682         10.7042599142519       82.099998            0.4819994       1.7399998    2.007        0.03538361184629559    0.10720075043001503    0.43268462402498803    13.249   12.767   11.027   9.02    0.0020428414652768835   2.974598127251115E30    43.60782632228576    -26.964207108405333   -27.446206505683165   -29.18620627680133    -31.19320624628375    0.024     0.026     0.104     0.42      2.0         14.077         -26.136207039740782   0.075            0.0040       0.0040       90.0        2445598154897254400   QSO                 GALAXY   ""                      0.751385   0.989871   0.934397   0.97125    0.982116   0.415643      0.041488      0.020786      0.021569      0.056907      41.289506296055734    8.161841922941374    20.86905651936689    13.772176508037957   41.289506296055734    46.155136            70.196854            129.759476           105.3862             134.471466           35.944862             11.903143999999998    0.7880098309747312      47.65947800000001     23.286202000000003    52.37146799999999     0.164383            0.510179            1.110811            1.124508            1.056508            0.5884944320642641     1.826451037249072       3.9767256259816235    4.025761160288604       3.7823197984667        0.056236               0.020869               0.020752               0.02334                0.081133               0.7450000047683716    2.2350001335144043   0.0420553517488         ""                      ""               ""                   ""                   ""                   ""                   ""                   ""                    ""                    ""                    0.0791          1               0.0609            0.27              1               1                 1            0            0.9194239999999994    1.6233250000000012   18.073828    16.703053    17.154404    -23.058802704047423   18.777729    16.384096    0.008787705322494087    0.23102047713294396   0.007144852    0.005135926    0.0051161367   0.026672143    0.010759137    11.485551     11.081333     1.2680917      1.0519247      -10.281556        -10.062647        40.0486705443292     41.03781844084967   
  210              93000.0   J155603.91+242652.8   0.0         1.0                    15:56:04   +24:26:53   239.0166666666667    24.44805555555556    0.042538     188.05050136865353   92.12999725341797    23.590861003560367   58.47999954223633    88.54000091552734    0.6604924207989322    0.0152151305           0.012529538            45.1063368            54.7744698            1.2143409038705177   45.9455820214932        25.164414474073034      4.529594605333146        5.69                      1.59                      4.772850659913163      -4.5663195038192965      1.3337139951243024     137.5                -0.027999878    1.0139999    1.6420002    0.03182766139807547    0.06767570033213084    ""                     11.554   11.582   10.568   8.926   0.002227588622530961    9.425294662096667E28    42.10869295850315    -24.817372577427804   -24.789372699498117   -25.80337263846296    -27.445372836827218   0.023     0.022     0.064     ""        1.0         12.338         -24.03337218069929    0.046            0.0030       0.0030       90.0        2084132321031645184   GALAXY              GALAXY   BROADLINE               0.724663   0.647479   0.64604    0.647958   0.674735   0.036921      0.004172172   0.0034873     0.00343263    0.006531163   43.559179376645005    49.64820215706906    49.756304049195236   49.612179831991384   43.559179376645005    194.999817           200.273483           199.818069           200.314957           200.810013           57.49981700000001     62.773483             0.9982969509749225      62.31806900000001     62.81495699999999     63.310013             10.203827           11.133782           10.578644           10.655568           8.36903             8.559111061657907      9.33917016373246        8.873512739655528     8.938037653622313       7.020057988865048      0.540532               0.08657                0.063024               0.063684               0.091178               0.6381855705322946    1.9145567115968838   0.020999999716877892    ""                      ""               ""                   ""                   ""                   ""                   ""                   ""                    ""                    ""                    0.127           1               0.0885            1.0               1               0                 1            0            0.8854860000000002    2.825659999999999    14.854332    13.514158    13.968846    -22.402526478245676   16.794506    13.186847    0.0029746774229812718   0.16798360820679126   0.0022474607   0.0019015262   0.0019487499   0.0141073475   0.0031597635   11.224744     10.301065     -1.0446287     -1.8010323     -12.287378        -12.133523        39.588200827985276   39.73698903924037   
  211              94000.0   J155611.61+281133.3   0.0         1.0                    15:56:12   +28:11:33   239.04999999999998   28.1925              0.207927     1023.4987223636372   84.13999938964844    25.023088068312823   54.41999816894531    81.80000305175781    0.6652811263895897    0.013129916            0.01293223             46.556028             47.2676976            1.0152863040635685   160.74787569089813      102.0239299899165       18.36430739818497        5.24                      2.18                      17.820178993191266     12.154579311395892       7.413739139628336      107.400002           0.39900017      1.5969992    2.3080006    0.03538361184629559    0.11887808310735447    0.4337972043375582     13.674   13.275   11.678   9.37    0.0014799085981199397   1.8548998119024195E30   43.402718479284275   -26.376436737962173   -26.775436905808853   -28.37243607420485    -30.680436638780044   0.024     0.026     0.116     0.418     1.0         14.682         -25.36843636412184    0.139            0.0060       0.0060       90.0        1567344526891182080   GALAXY              GALAXY   ""                      0.25645    0.763618   0.709563   0.761352   0.693629   0.258219      0.03653       0.017635      0.017406      0.045429      75.14047853984273     40.215800610399796   44.800629075957374   40.41646737515481    75.14047853984273     106.001129           123.52002            118.261841           120.828384           120.688187           1.3988729999999947    16.120018             0.9162998520244369      10.861839000000003    13.428382             13.288184999999999    0.487862            1.665962            2.363832            2.368095            2.253412            1.6591199510913546     5.665599681795375       8.038914349197476     8.053411949649043       7.663398270881258      0.161571               0.106238               0.065761               0.062281               0.14116                0.6651067945440582    1.9953203836321745   0.02400000020861629     ""                      ""               ""                   ""                   ""                   ""                   ""                   ""                    ""                    ""                    0.0978          1               0.0818            0.57              1               1                 1            0            1.2061579999999985    2.5006549999999983   18.537663    16.815683    17.331505    -22.718931524339126   19.83216     16.450861    0.012113735405954515    0.3462672225890035    0.010426176    0.005755761    0.00616745     0.059931476    0.01360499     11.468534     10.903803     0.7413198      0.29176995     -10.769576        -10.669324        40.359280178396226   41.169216103992824  
  212              168.0     J155645.91+334248.9   0.0         1.0                    15:56:46   +33:42:49   239.19166666666666   33.71361111111111    0.2068812    1017.7415286922966   75.2188637853        24.969512715285983   37.91999816894531    73.76633             0.5140556425803657    0.0129722222222        0.0128611111111        46.29999999996        46.69999999992        1.008639308854435    158.19771240920454      101.6259394493419       18.292669100881543       8.47                      1.66                      28.692391142432648     16.90001184395542        5.623301869792528      145.0                0.3399992       0.8440008    3.1219997    0.03828837926808061    ""                     ""                     13.933   13.593   12.749   9.627   0.0011679786538080885   1.447507597798489E30    43.295018874072234   -26.105187869890557   -26.44518706880413    -27.289187885149346   -30.411187625749932   0.025     0.029     ""        ""        1.0         14.565         -25.473187900408135   0.098            0.0080       0.0070       0.0         1596614081547102208   GALAXY              GALAXY   ""                      0.149981   0.568376   0.61131    0.603616   0.616829   0.322315      0.031739      0.015796      0.016154      0.042307      81.37417451712047     55.36294323746488    52.315715115037676   52.87068408182744    81.37417451712047     203.484268           206.857025           209.52124            207.970215           204.949905           58.484267999999986    61.85702499999999     0.5613103505539571      64.52124              62.970214999999996    59.949905             7.12603             3.481113            3.069516            2.760898            2.964206            24.139649776473128     11.79237929847723       10.398081571826204    9.352628432460305       10.041340649045864     6.508538               0.181053               0.094525               0.070214               0.214188               0.9639999866485596    2.8919999599456787   0.0386962999322         ""                      ""               ""                   ""                   ""                   ""                   ""                   ""                    ""                    ""                    0.0711          1               0.0738            0.54              1               1                 1            0            1.3573619999999984    3.4650989999999986   18.64133     16.748524    17.283968    -22.754219480791434   20.749067    16.356174    0.013529150207501171    0.561906673604556     0.011992       0.0062831263   0.006263373    0.15784994     0.014025131    11.494374     10.912578     -0.10532627    -0.6154375     -11.657752        -11.589826        ""                   41.11564075096598   
  213              169.0     J155902.70+230830.4   1.0         0.0                    15:59:03   +23:08:29   239.7625             23.141388888888887   0.1931843    942.7829404646661    43.3090999722        24.663313543423868   43.66999816894531    44.94731             0.9715820183442638    0.0131111111111        0.0125833333333        45.29999999988        47.19999999996        1.0419426048583893   151.53519786218763      96.31474440401445       17.3366539927226         0.0                       0.0                       0.0                    -0.002508413177029451    0.0                    0.0                  0.64900017      2.5129995    2.6550002    0.034655447834524296   0.041400483242657826   0.0782943202050884     12.83    12.181   9.668    7.013   0.01297283346645232     1.379650961450448E31    44.27416725003646    -27.04205865339855    -27.691058821245228   -30.204058355852162   -32.85905856566051    0.024     0.025     0.033     0.071     0.0         13.923         -25.949058241411244   0.072            0.133        0.126        0.0         0                     ""                  ""       ""                      0.05       0.083458   0.05       0.135704   0.050887   0.0           0.844278      0.0           1.525097      1.683856      87.13401601740115     85.21264030987       87.13401601740115    82.20066924305743    87.13401601740115     161.658463           124.479172           77.989037            29.852016            72.074234            161.658463            124.479172            0.3767286266985485      77.989037             29.852016             72.074234             4.140643E-4         7.813175E-4         0.312673            29.665831           0.078299            0.0013293499073775718  0.002508413177029451    1.00383400256788      95.2418976765896        0.25137827240299754    8.544116               33.554352              0.920466               75.241402              23.819006              0.7350000143051147    2.2049999237060547   0.051350062327          0.0449287               17.7151969419    21.5573093011306     441.279813112        22.8168147           520.067540552        25.7697434021        96.758026             18.4020262775         -20.5279554266        0.0436          1               0.045             0.54              1               1                 1            0            1.3150779999999997    3.4021519999999974   18.404596    16.458303    17.089518    -22.7825405771046     20.49167     16.00637     0.015865061363151578    0.6121015526568391    0.013988903    0.0058741025   0.007484034    0.18730615     0.012389073    11.9493265    11.200145     0.3217157      0.43602794     -11.681683        -10.826123        40.73704256978986    40.80944157910387   
