Name_paper_1_2,Name,J2000,Detection,Compact_0_Extended_1,RA,Dec,Ra_degrees,Dec_degrees,z,D_L,S_cont,Radio_Power,FIRST_peak[mJy],FIRST_integr[mJy],FIRST_Ratio,NVSS_major_[degrees],NVSS_minor_[degrees],NVSS_minor_[arcsec],NVSS_major_[arcsec],NVSS_ratio,NVSS_beam_limit_[kpc],WSRT_beam_limit_[kpc],FIRST_beam_limit_[kpc],FIRST_major_dc_[arcsec],FIRST_minor_dc_[arcsec],FIRST_major_dc_[kpc],R_FIRST-R_g,FIRST_minor_dc_[kpc],FIRST_pa_[degrees],W1-W2,W2-W3,W3-W4,eW1-W2,eW2-W3,eW3-W4,W1mag,W2mag,W3mag,W4mag,W4_flux,W4_lum,W4_nuLum,absW1mag,absW2mag,absW3mag,absW4mag,e_W1mag,e_W2mag,e_W3mag,e_W4mag,WISE_type,Kmag_[2MASS],absKmag,e_Kmag_[2MASS],errHalfMaj,errHalfMin,errPosAng,SpObjID,spType,spCl,subClass,deVAB_u,deVAB_g,deVAB_r,deVAB_i,deVAB_z,deVABErr_u,deVABErr_g,deVABErr_r,deVABErr_i,deVABErr_z,i_u_[degrees],i_g_[degrees],i_r_[degrees],i_i_[degrees],i_z_[degrees],deVPhi_u_[degrees],deVPhi_g_[degrees],deVPhi_r_[degrees],deVPhi_i_[degrees],deVPhi_z_[degrees],PA_u-PA_FIRST,PA_g-PA_FIRST,cos_PA_diff,PA_r-PA_FIRST,PA_i-PA_FIRST,PA_z-PA_FIRST,deVRad_u_[arcsec],deVRad_g_[arcsec],deVRad_r_[arcsec],deVRad_i_[arcsec],deVRad_z_[arcsec],deVRad_u_[kpc],deVRad_g_[kpc],deVRad_r_[kpc],deVRad_i_[kpc],deVRad_z_[kpc],deVRadErr_u_[arcsec],deVRadErr_g_[arcsec],deVRadErr_r_[arcsec],deVRadErr_i_[arcsec],deVRadErr_z_[arcsec],RMS_[mJy],3*RMS_[mJy],3*RMS_[tau],tau_[-],tau_dv[kms],NHI,w50_[km/s],dw50_[km/s],w20_[km/s],dw20_[km/s],cen_[km/s],dcen_[km/s],peak_pos_[km/s],NVSS[best_Jy],radclas[best],FIRST[[best_Jy],off_First[best],rad_agn[best],main_samp[best],lerg[best],herg[best],g-r,u-r,g,i,r,abs_R,u,z_old,e_g-r,err_u-r,err_g,err_i,err_r,err_u,err_z,lgm_tot_p50,lgm_fib_p50,sfr_tot_p50,sfr_fib_p50,specsfr_tot_p50,specsfr_fib_p50,lgLOIII,lgRadio
192,87000,J152349.34+321350.2,0,0,15:23:49,+32:13:50,230.9541667,32.23055556,0.10999,509.5522368,182,24.75235977,168.3899994,169.2899933,0.9946837147,0.012745444,0.012578082,45.2810952,45.8835984,1.013305844,91.99895974,60.15153319,10.82727597,0.64,0,1.283232679,-1.998031451,0,160.100006,0.20800018,1.7209997,3.0490007,0.04220189637,0.1900657796,0.3845321799,14.102,13.894,12.173,9.124,0.001856243771,5.77E+29,42.89532141,-24.43394333,-24.64194351,-26.36294323,-29.41194397,0.025,0.034,0.187,0.336,2,14.723,-23.81294399,0.107,0.004,0.003,90,1561665279421868032,GALAXY,GALAXY,AGN,0.907937,0.999747,0.994083,0.999714,0.998543,0.186215,0.032546,0.017361,0.021747,0.043969,24.77820092,1.288863864,6.235952392,1.370348403,24.77820092,83.569641,101.097679,165.206039,93.842148,163.624054,76.530365,59.002327,0.7725598233,5.106033,66.257858,3.524048,1.820822,1.636499,1.57875,1.468359,1.59957,3.650841166,3.281264131,3.165474434,2.944134838,3.207219598,0.380314,0.054251,0.034879,0.027615,0.08988,0.9629426287,2.888827886,0.01600000076,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.1714,1,0.1693,0.18,1,1,0,1,0.874461,2.660601,17.894955,16.618279,17.020494,-21.51544956,19.681095,16.32982,0.007973853779,0.2971827533,0.006367375,0.004791771,0.0047998833,0.044147275,0.010287691,10.71135,10.254942,-1.0334307,-1.5056187,-11.808974,-11.82449,40.84239862,40.8984878
193,155,J152446.01+230723.5,1,0,15:24:46,+23:07:23,231.1916667,23.12305556,0.215682,1066.453876,40.75510055,24.74397708,30.78000069,31.60672,0.9738435588,0.01297222222,0.01261111111,45.4,46.7,1.028634361,163.378104,104.9538142,18.89168655,1.11,0.59,3.883291174,-0.2597956246,2.064091587,19.5,0.35099983,2.632,1.276,0.04045985675,0.07564390126,0.5364559846,13.978,13.627,10.995,9.719,0.001073086923,1.46E+30,43.29882803,-26.1617107,-26.51271053,-29.1447105,-30.42071052,0.026,0.031,0.069,0.532,2,14.397,-25.74271007,0.072,0.006,0.005,90,2433186861737338880,GALAXY,GALAXY,BROADLINE,0.461906,0.850808,0.854553,0.964984,0.902948,0.330415,0.037056,0.024777,0.029803,0.073991,62.48983325,31.70033904,31.28961282,15.20709935,62.48983325,48.301727,149.184265,129.279541,102.140732,102.562027,28.801727,129.684265,0.6379475913,109.779541,82.640732,83.062027,1.061533,1.18426,1.020072,0.902462,0.915142,3.71373124,4.143086798,3.56868157,3.157227634,3.201588113,0.717716,0.047274,0.033259,0.024186,0.064501,0.648999989,1.947000027,0.0481576277,0.0375072,9.465608469,21.29691468,290.2208737,26.31588206,376.9529088,29.54987349,125.04974,16,246.9447209,0.0342,1,0.0316,0.11,1,1,1,0,1.087418,2.981935,18.597973,17.027927,17.510555,-22.62915539,20.49249,16.72029,0.01087324854,0.4135013158,0.009086218,0.005941466,0.005972284,0.085473835,0.012985252,11.190278,10.853634,-0.4362642,-0.37882194,-11.675225,-11.306637,40.86962812,40.89010511
194,88000,J152500.83+332359.8,0,1,15:25:01,+33:24:00,231.2541667,33.4,0.081559,370.7118175,58.72999954,23.98484381,53.43000031,64.69999695,0.8258114811,0.013120327,0.012730554,45.8299944,47.2331772,1.030617128,72.57015092,46.09269705,8.29668547,3.46,1.07,5.316024452,-4.702240153,1.643972942,72.599998,0.11000061,1.3739996,1.8210001,0.0318276614,0.07051950355,"""""",12.411,12.301,10.927,9.106,0.001887273618,3.10E+29,42.62621671,-25.4341819,-25.54418251,-26.91818211,-28.73918221,0.023,0.022,0.067,"""""",1,13.217,-24.62818215,0.039,0.004,0.003,90,1561771107416041472,GALAXY,GALAXY,BROADLINE,0.840814,0.625542,0.676842,0.667497,0.667691,0.073772,0.028614,0.005097059,0.004980841,0.00983614,32.77382391,51.27802012,47.40264405,48.12582524,32.77382391,121.012993,120.326477,121.760345,121.385231,120.604744,48.412995,47.726479,0.8238708799,49.160347,48.785233,48.004746,2.985492,6.520511,5.792486,5.884667,5.478553,4.586979277,10.01826461,8.89971008,9.04133911,8.417376124,0.309605,0.208138,0.053027,0.055973,0.089514,0.6165361688,1.849608507,0.03200000152,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0755,1,0.0647,0.38,1,1,1,0,1.015505,2.801531,16.183123,14.720894,15.167618,-22.67756415,17.969149,14.398356,0.01722319525,0.2109628287,0.017032303,0.0025431807,0.0025571682,0.022249388,0.004448443,11.312709,10.574408,0.12618986,-0.45603532,-11.245143,-11.080717,39.93516392,40.13097185
195,156,J152650.94+101320.8,0,1,15:26:51,+10:13:21,231.7125,10.2225,0.2243406,1114.743047,45.14527321,24.82687278,31.23999977,39.65736,0.7877478423,0.01308333333,0.01275,45.9,47.1,1.026143791,169.8110876,108.1599284,19.46878712,3.32,2.22,11.96969851,-1.611889627,8.003834807,2.4,0.23200035,0.9659996,3.1420002,0.03753664901,"""""","""""",13.396,13.164,12.198,9.056,0.001976218431,2.94E+30,43.60249347,-26.83987395,-27.0718743,-28.03787391,-31.17987411,0.025,0.028,"""""","""""",1,14.297,-25.93887393,0.105,0.01,0.007,90,1938869248319318016,GALAXY,GALAXY,"""""",0.485271,0.874644,0.799865,0.780792,0.817257,0.481586,0.045519,0.018346,0.016297,0.045968,60.96977088,28.99712889,36.88278726,38.66685252,60.96977088,190.09227,80.510361,80.354782,80.61274,81.018707,187.69227,78.110361,0.9091926678,77.954782,78.21274,78.618707,1.457879,3.767085,4.106895,3.933345,3.12312,5.256136277,13.58158813,14.80671564,14.18101046,11.25988119,1.107055,0.233202,0.091225,0.107139,0.22278,0.8960000277,2.688000202,0.06013991067,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0427,1,0.0397,0.15,1,1,1,0,1.433134,3.547077,18.322168,16.350561,16.889034,-23.34683986,20.436111,16.011263,0.01398439341,0.5550008366,0.012563227,0.005547994,0.00614236,0.1539941,0.013516999,11.775775,11.041355,-0.14835097,-0.62283236,-11.94888,-11.730883,40.24604428,40.97300082
196,28000,J152922.49+362142.2,1,0,15:29:22,+36:21:42,232.3416667,36.36166667,0.098934,455.0468353,37.79999924,23.97151494,53.06000137,52.79000092,1.005114614,0.013030564,0.012857249,46.2860964,46.9100304,1.013479944,85.6946006,54.80358883,9.864645989,0.55,0,1.004732484,-8.342107277,0,0,0.1960001,2.217,3.4090004,0.1075174427,0.2277718119,0.455411895,14.493,14.297,12.08,8.671,0.002817312595,6.98E+29,42.97825621,-23.79728046,-23.99328056,-26.21028057,-29.61928096,0.074,0.078,0.214,0.402,2,13.545,-24.74528042,0.055,0.004,0.004,90,1576264050965243904,GALAXY,GALAXY,AGN_BROADLINE,0.721701,0.761134,0.750713,0.772363,0.788247,0.090287,0.009880602,0.007042093,0.007077178,0.016249,43.8049027,40.43572893,41.34782205,39.43343901,43.8049027,93.30542,94.70842,92.947746,93.20929,93.434097,93.30542,94.70842,0.8957680129,92.947746,93.20929,93.434097,5.306746,5.116548,4.757677,4.274309,4.259769,9.69429086,9.346839761,8.691259136,7.808249099,7.781687626,0.662995,0.078108,0.057384,0.040523,0.089887,0.787064865,2.361194595,0.06450168634,0.07500000298,18.35128179,21.49975868,231.5399933,31.62999916,360.1900024,38.04000092,-29.27000046,17.78000069,-19.07999992,0.051,1,0.0528,0.35,1,1,0,1,0.985804,2.876487,16.565065,15.120645,15.579261,-22.71101949,18.455748,14.778401,0.005117370105,0.2499727469,0.00409625,0.0029724361,0.003067281,0.031238483,0.005875843,11.392546,10.70379,-0.45508134,-0.88465464,-11.901,-11.650813,41.25548465,40.11764298
197,157,J153058.19+573625.2,0,1,15:30:58,+57:36:25,232.7416667,57.60694444,0.173273,835.6018775,37.76410967,24.49898902,34.22999954,38.38031,0.8918635504,0.01308333333,0.01283333333,46.2,47.1,1.019480519,138.6107866,88.28712519,15.89168253,2.09,1.65,6.150669469,5.867409057,4.855791815,159,0.85599995,2.0499992,2.606001,0.04244997037,0.11524756,0.318001587,14.643,13.787,11.737,9.131,0.001844314674,1.54E+30,43.32214281,-24.96699739,-25.82299733,-27.87299657,-30.47899747,0.029,0.031,0.111,0.298,0,14.72,-24.88999677,0.111,0.01,0.01,90,692479609375057920,QSO,GALAXY,"""""",0.199746,0.055571,0.999812,0.411407,0.301118,12.681527,6.845917,0.292204,28.672865,0.546299,78.4778938,86.81437519,1.111023792,65.70674897,78.4778938,188.485748,117.902382,175.130798,127.743057,95.551544,29.485748,41.097618,0.967178852,16.130798,31.256943,63.448456,0.114832,0.096252,0.017706,3.69E-05,0.164883,0.337939572,0.2832604125,0.05210706129,1.09E-04,0.4852348688,0.125428,0.069561,0.058003,0.006203582,0.074049,1.779999971,5.340000153,0.144845187,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.303482,0.632494,19.692886,19.160908,19.389404,-20.22059304,20.021898,18.928242,0.01948778872,0.2787134632,0.01296377,0.016020676,0.014550415,0.03873474,0.040399663,"""""","""""","""""","""""","""""","""""","""""",40.64511705
198,89000,J153202.23+301628.9,0,0,15:32:02,+30:16:29,233.0083333,30.27472222,0.065335,293.5735815,32.93999863,23.53106847,58.90999985,61.18000031,0.9628963641,0.013249501,0.012800965,46.083474,47.6982036,1.035039233,59.81656506,37.62189803,6.771941645,1.07,1.05,1.341847762,-1.064272013,1.316766371,90,0.2539997,1.8739996,2.151,0.03397057633,0.04788527955,0.1538440785,12.447,12.193,10.319,8.168,0.004477491387,4.62E+29,42.79877768,-24.89158531,-25.14558502,-27.01958461,-29.17058463,0.025,0.023,0.042,0.148,2,13.325,-24.01358505,0.056,0.002,0.002,90,1860109576171448320,GALAXY,GALAXY,STARFORMING,0.871139,0.973999,0.968087,0.963936,0.999734,0.062057,0.009922181,0.007396196,0.00751678,0.020699,29.40873039,13.09417623,14.51387017,15.4343553,29.40873039,37.037827,73.504585,73.503723,76.41684,167.433914,52.962173,16.495415,0.7056531989,16.496277,13.58316,77.433914,0.335049,1.918659,2.828795,2.7576,2.198863,0.4201726437,2.406119775,3.547487901,3.458204867,2.757513319,0.021347,0.02474,0.025358,0.023442,0.036541,0.6807051081,2.042115324,0.06400000304,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0525,1,0.0612,0.14,1,1,1,0,0.8089,2.070959,16.24381,15.023475,15.43491,-21.90367486,17.505869,14.726363,0.004468430835,0.1581235685,0.0034470207,0.0027858235,0.0028433998,0.012497489,0.0046361447,11.066753,10.362116,0.7658975,0.31401646,-10.332524,-10.103572,39.59604995,39.67719651
199,158,J153437.61+251311.4,1,0,15:34:38,+25:13:11,233.6583333,25.21972222,0.03394746,149.0827021,43.38651896,23.06212027,44.58000183,45.5957,0.9777238167,0.01308333333,0.01280555556,46.1,47.1,1.021691974,31.84388804,20.28273123,3.650891622,1.06,0.46,0.7166564649,-4.664488702,0.3110018846,113.099998,0.052000046,1.894,2.3329997,0.0318276614,0.04477722784,0.1223805491,12.167,12.115,10.221,7.888,0.005794751853,1.54E+29,42.32219833,-23.70013646,-23.75213651,-25.64613656,-27.97913627,0.023,0.022,0.039,0.116,2,12.77,-23.09713582,0.051,0.005,0.004,90,4450736297107452928,BRIGHTGAL,GALAXY,STARFORMING,0.76492,0.785591,0.778445,0.786997,0.775019,0.085243,0.007584381,0.006108127,0.005959084,0.012612,40.10012461,38.22462838,38.88157926,38.09424457,40.10012461,117.66745,126.943779,127.681641,128.003098,127.781197,4.567452,13.843781,0.2891951371,14.581643,14.9031,14.681199,15.533461,7.959202,5.6654,4.551332,3.721677,10.50203382,5.381145167,3.830326184,3.07711479,2.516192478,1.69576,0.077459,0.052067,0.039341,0.071323,0.8830000162,2.649000168,0.06168569476,0.13168,10.91605151,20.99114848,40.88436637,6.263604819,141.0785733,8.108978734,-85.83422805,6.998356987,-85.83422805,"""""","""""","""""","""""","""""","""""","""""","""""",1.012678,3.01529,16.112867,14.593196,15.100189,-20.76694728,18.115479,14.155178,0.004290044743,0.2523226639,0.0033825687,0.0025092955,0.0026386953,0.031829882,0.0045525273,"""""","""""","""""","""""","""""","""""","""""",39.20824831
200,159,J153452.95+290919.8,1,0,15:34:53,+29:09:20,233.7208333,29.15555556,0.2009522,985.2616139,48.5717766,24.75139807,44.52000046,44.41943,1.00226411,0.01286111111,0.01266666667,45.6,46.3,1.015350877,153.3401828,99.35648992,17.88416818,0.45,0,1.490347309,-7.42147942,0,75.099998,0.24699974,1.79,2.981,0.04280187024,0.1851485846,"""""",14.222,13.975,12.185,9.204,0.001724386676,2.00E+30,43.43604676,-25.74575769,-25.99275743,-27.78275739,-30.76375734,0.026,0.034,0.182,"""""",2,14.748,-25.21975767,0.151,0.009,0.009,90,1860135964450514944,GALAXY,GALAXY,BROADLINE,0.05,0.918406,0.822655,0.811066,0.737187,0,0.066446,0.030497,0.028653,0.083334,87.13401602,23.30584865,34.64854058,35.79978637,87.13401602,80.506691,159.153198,175.105179,177.405243,172.162628,5.406693,84.0532,0.7180487361,100.005181,102.305245,97.06263,1.983188,2.690864,2.108251,1.883471,1.606249,6.568086617,8.911826729,6.982280641,6.237835581,5.319708752,1.88039,0.180696,0.106997,0.072114,0.203059,0.5720000267,1.71600008,0.03553883128,0.0274758,6.766098153,21.06767773,233.6985399,31.867571,320.135698,35.97108677,26.610297,27.04138607,2.936510926,0.0447,1,0.0444,0.14,1,0,1,0,1.406063,3.249246,19.183397,17.195757,17.777334,-22.19042381,21.02658,16.813026,0.01750827796,0.6163261614,0.015528766,0.0074609467,0.008086855,0.18989627,0.01944393,11.372415,10.877849,-0.56546044,-1.018974,-12.008947,-11.95051,40.55186066,40.8975261
201,160,J153535.08+134752.7,0,0,15:35:35,+13:47:53,233.8958333,13.79805556,0.05240808,233.3013341,25.46760254,23.21973346,31.5,33.52608,0.9395670475,0.01388888889,0.01341666667,48.3,50,1.035196687,51.06152083,30.6369125,5.51464425,1.4,1.34,1.429722559,-1.928134113,1.368448792,90,0.29199982,2.4919996,2.3640003,0.0311448229,0.03420526365,0.06216912492,12.016,11.724,9.232,6.868,0.01482637005,9.66E+29,43.11917826,-24.82358632,-25.11558613,-27.60758576,-29.97158608,0.023,0.021,0.027,0.056,2,12.779,-24.06058583,0.04,0.002,0.002,90,3116633950206846976,GALAXY,QSO,AGN_BROADLINE,0.752001,0.834451,0.802139,0.776916,0.71639,0.042809,0.006658531,0.005627462,0.00566585,0.011532,41.23599075,33.44128423,36.66514998,39.02093187,41.23599075,20.647041,25.990913,26.72596,28.306419,32.340096,69.352959,64.009087,0.3834808905,63.27404,61.693581,57.659904,4.036798,3.28805,2.844457,2.590972,2.401659,4.122500904,3.357856672,2.904846007,2.645979415,2.452647221,0.333522,0.040518,0.022226,0.026696,0.045448,0.8560000062,2.568000078,0.1025675282,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.031,1,0.0335,0.06,1,1,1,0,0.805435,2.557104,15.932487,14.650302,15.127052,-21.71253411,17.684156,14.369627,0.003893667218,0.1813133997,0.0029082168,0.0025707404,0.0025889997,0.016433923,0.0045394776,10.885906,10.382633,-0.36001495,-1.0154905,-11.335659,-11.452336,41.07755246,39.3658615
202,90000,J153901.66+353046.0,0,0,15:39:02,+35:30:46,234.7583333,35.51277778,0.077837,352.8746003,90.91000366,24.13176343,87.86000061,89.15000153,0.9855299956,0.012903686,0.012765638,45.9562968,46.4532696,1.010814031,68.40776117,44.1784368,7.952118623,0.75,0.54,1.10446092,-2.66631445,0.7952118939,90,0.13600063,1.6159992,2.6780005,0.03465544783,0.08095677621,0.2013082227,12.991,12.855,11.239,8.561,0.003117704139,4.65E+29,42.80138467,-24.74710182,-24.88310245,-26.49910168,-29.17710213,0.024,0.025,0.077,0.186,2,13.624,-24.1141024,0.05,0.004,0.004,90,1577393793693411328,GALAXY,GALAXY,AGN_BROADLINE,0.822869,0.890796,0.90665,0.917149,0.940392,0.145331,0.014269,0.0108,0.010294,0.025963,34.62696845,27.02655708,24.95356468,23.48721911,34.62696845,44.808022,44.651093,56.058464,49.863014,205.161102,45.191978,45.348907,0.2027706041,33.941536,40.136986,115.161102,3.698435,2.560599,2.329658,2.109309,1.970528,5.44636923,3.770775369,3.43068829,3.106199145,2.901828223,0.74185,0.054204,0.030287,0.034344,0.06557,0.5703280643,1.710984193,0.01899999939,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0964,1,0.0891,0.22,1,1,1,0,0.980039,3.040836,17.102016,15.643366,16.121977,-21.616125,19.162813,15.303364,0.005802998825,0.2897693525,0.0046094623,0.0033713314,0.0035252876,0.041976925,0.0068241083,11.022128,10.502062,-1.6163625,-1.5911345,-12.672396,-12.138426,40.06802127,40.27789146
203,162,J153935.60+553015.9,0,0,15:39:36,+55:30:16,234.9,55.50444444,0.0516901,229.9821499,24.17756245,23.18471173,30.01000023,31.49235,0.9529298458,0.01311111111,0.01291666667,46.5,47.2,1.015053763,47.58120357,30.24229041,5.443612273,1.49,0.82,1.502033767,-3.082175276,0.8266225973,168.300003,0.0030002594,0.8029995,2.559,0.0318276614,0.1318483983,"""""",12.785,12.782,11.979,9.42,0.001413301491,8.94E+28,42.08593205,-24.0234708,-24.02647106,-24.82947056,-27.38847057,0.023,0.022,0.13,"""""",1,13.454,-23.35447017,0.058,0.003,0.003,90,694758617487796224,GALAXY,GALAXY,BROADLINE,0.922456,0.893553,0.883462,0.907068,0.920025,0.106191,0.010451,0.007998046,0.00844302,0.019049,22.71218479,26.67683212,27.93715531,24.89673575,22.71218479,187.875061,141.499603,143.665543,143.851288,137.64502,19.575058,26.8004,0.09671104957,24.63446,24.448715,30.654983,7.318806,4.547482,4.263922,3.879137,3.221964,7.377915216,4.584209042,4.298358913,3.910466256,3.247985699,1.025879,0.06346,0.040372,0.048089,0.09319,0.5830000043,1.749000072,0.0732262523,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0258,1,0.0315,0.22,1,1,1,0,0.851901,2.612322,16.19945,14.945349,15.347549,-21.46092165,17.959871,14.632645,0.004590401644,0.2437298336,0.0035835765,0.002866184,0.002868757,0.029698001,0.0053468742,10.82355,10.161049,-1.269475,-2.191123,-12.190206,-12.392718,39.74608773,39.33083976
204,163,J154144.30+472754.8,0,1,15:41:44,+47:27:55,235.4333333,47.46527778,0.1103579,511.3814663,82.91655034,24.41404215,34.65000153,83.39168,0.4155090955,0.015,0.01286111111,46.3,54,1.166306695,108.5894509,60.32747272,10.85894509,9.78,3.21,19.66675557,15.73078614,6.455039658,92.5,0.18499947,0.809,3.599,0.04110961035,0.25092229,"""""",13.62,13.435,12.626,9.027,0.002029713203,6.35E+29,42.93723362,-24.92372503,-25.1087245,-25.91772452,-29.51672449,0.027,0.031,0.249,"""""",1,14.276,-24.2677249,0.071,0.005,0.005,90,1313938431360919552,GALAXY,GALAXY,"""""",0.734863,0.947351,0.931315,0.905625,0.888458,0.323041,0.032747,0.01989,0.017214,0.048355,42.70435895,18.67483562,21.35926394,25.09240797,42.70435895,220.599152,82.107414,61.771217,56.690701,80.469147,128.099152,10.392586,0.5671062888,30.728783,35.809299,12.030853,4.685744,1.957302,1.850463,1.806913,1.412544,9.422636444,3.935969434,3.721125205,3.633549824,2.840506988,2.293315,0.077957,0.040876,0.034795,0.067364,0.94599998,2.837999821,0.03442393162,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.1292,1,0.0834,0.48,1,1,0,1,1.045398,3.059057,17.850677,16.325275,16.805279,-21.73844592,19.864336,15.98205,0.008984872866,0.3959296122,0.007481319,0.004678825,0.0049757217,0.07836775,0.010565273,11.068832,10.576952,-0.5662124,-1.2070645,-11.666666,-11.823267,40.49312388,40.56017018
205,164,J154146.55+455614.3,0,0,15:41:47,+45:56:14,235.4458333,45.93722222,0.2023049,992.6480084,44.0601632,24.71554761,34.47000122,35.68884,0.9658481817,0.01266666667,0.01258333333,45.3,45.6,1.006622517,151.8118774,99.8762351,17.97772232,1.02,1.01,3.39579193,-4.089049651,3.362499883,90,0.40299988,3.1970005,1.9989996,0.03538361185,0.0396988666,0.1092016473,13.835,13.432,10.235,8.236,0.004205666423,4.96E+30,43.82973435,-26.14897634,-26.55197622,-29.74897672,-31.74797632,0.024,0.026,0.03,0.105,2,14.198,-25.78597642,0.067,0.007,0.007,90,1499709717688117248,GALAXY,GALAXY,STARFORMING_BROADLINE,0.605589,0.780264,0.822942,0.825634,0.740808,0.149679,0.030448,0.021546,0.021171,0.046197,52.72876221,38.71524665,34.61960704,34.34717807,52.72876221,208.453262,174.555466,168.882324,173.333252,166.309158,118.453262,84.555466,0.9644252896,78.882324,83.333252,76.309158,1.577311,2.248235,2.563077,1.918924,2.087356,5.251196142,7.484841581,8.533016034,6.388496819,6.949241953,0.414282,0.085321,0.087358,0.055922,0.161119,0.9160000086,2.748000145,0.06302671409,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0349,1,0.0357,0.27,1,1,1,0,0.931946,2.172626,18.066,16.619013,17.134054,-22.84992238,19.30668,16.312628,0.01044009972,0.2934495646,0.008590734,0.005867437,0.005932535,0.043038726,0.0123265665,11.389096,10.866401,1.1483794,0.71612793,-10.294647,-10.208018,41.03194462,40.86167564
206,166,J154818.27+573549.3,0,0,15:48:18,+57:35:49,237.075,57.59694444,0.07422719,335.6190527,32.15141967,23.63680432,36.45999908,37.44676,0.9736489641,0.01291666667,0.01258333333,45.3,46.5,1.026490066,65.56652178,42.30098179,7.614176723,1.18,0.45,1.663838543,-10.48077051,0.6345147101,170.899994,0.09799957,2.8140001,1.3840003,0.0318276614,0.03111269803,0.1082589481,12.153,12.055,9.241,7.857,0.005962589322,8.04E+29,43.03943709,-25.47623316,-25.57423273,-28.38823286,-29.77223316,0.023,0.022,0.022,0.106,2,13.007,-24.62223307,0.052,0.003,0.003,90,694836133057554432,GALAXY,GALAXY,AGN_BROADLINE,0.455601,0.558266,0.569171,0.560291,0.569187,0.04054,0.005218579,0.004357484,0.004661771,0.010797,62.89638971,56.06403529,55.30756273,55.92407528,62.89638971,216.722794,224.975006,225.617004,223.719971,222.513763,45.8228,54.075012,0.7851011599,54.71701,52.819977,51.613769,8.745569,8.612998,7.720046,7.031126,5.869159,12.3315385,12.14460905,10.88551751,9.914117764,8.275706267,0.804382,0.093959,0.083153,0.068502,0.133252,0.5519999862,1.655999899,0.05195355557,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",0.0367,1,0.0375,0.42,1,1,1,0,0.896984,2.787466,15.872061,14.52685,14.975077,-22.65415604,17.762543,14.164879,0.004024528348,0.2122029002,0.0031003188,0.002678551,0.0025660966,0.022511743,0.005077059,11.328385,10.557311,-0.82923883,-1.2429435,-12.242168,-11.853371,39.88824825,39.78293236
207,91000,J154912.33+304716.4,0,1,15:49:12,+30:47:16,237.3,30.78777778,0.111582,517.4757144,914,25.4666371,574.6199951,877.039978,0.6551810744,0.012983303,0.012656363,45.5629068,46.7398908,1.025832066,94.90072316,60.91203137,10.96416565,4.8,2.96,9.745925407,5.247180023,6.009987173,115.099998,0.2329998,1.7510004,2.3769999,0.03982461512,0.1512117757,0.5166517208,13.802,13.569,11.818,9.441,0.001386228597,4.44E+29,42.78192378,-24.76744982,-25.00044962,-26.75145002,-29.12844988,0.025,0.031,0.148,0.495,2,14.447,-24.12245031,0.081,0.005,0.004,90,1777889744538068992,GALAXY,GALAXY,"""""",0.407147,0.611287,0.594175,0.592748,0.587493,0.154862,0.019049,0.012267,0.012288,0.02721,65.97426064,52.31738027,53.54615796,53.64774192,65.97426064,129.219971,138.32196,138.13533,136.236313,135.405304,14.119973,23.221962,0.3334709728,23.035332,21.136315,20.305306,2.711139,2.215693,2.037077,1.882332,1.849625,5.504699461,4.498745384,4.136083271,3.821888861,3.755480534,0.800487,0.063386,0.051406,0.039938,0.082415,1.216232638,3.648697913,0.00400000019,"""""","""""","""""","""""","""""","""""","""""","""""","""""","""""",1.2494,1,0.8771,0.07,1,1,1,0,0.990318,2.941995,18.087013,16.647354,17.096695,-21.47275486,20.03869,16.271837,0.009074670459,0.369617706,0.007440503,0.0051121926,0.0051950514,0.06829513,0.009793528,10.876164,10.416057,-1.2160281,-1.5614111,-12.136702,-12.0568,"""""",41.61276513
