1629+12  0.53177  927.29     2.30   4   42.737   0.00194   41.754  -0.0497     26.4     0.3   int
1629+12  0.53177  927.29     2.30   5   42.594   0.000721   41.611  -0.0185     26.4     0.3   int
1629+12  0.53177  927.29     2.30   6   41.432   0.000943   40.449  -0.0242     26.4     0.3   int
1629+12  0.53177  927.29     2.30   7   41.271   -0.00127   40.288  0.0325     26.4     0.3   int
1629+12  0.53177  927.29     2.30   8   41.146   -0.00149   40.163  0.0382     26.4     0.3   int
1629+12  0.53177  927.29     2.30   9   40.842   -0.00116   39.859  0.0297     26.4     0.3   int
1629+12  0.53177  927.29     2.30   10   40.556   -0.000496   39.572  0.0127     26.4     0.3   int
1629+12  0.53177  927.29     2.30   11   40.252   -0.000496   39.268  0.0127     26.4     0.3   int
1629+12  0.53177  927.29     2.30   12   40.109   -0.000496   39.125  0.0127     26.4     0.3   int
1629+12  0.53177  927.29     2.30   13   39.948   0.00261   38.964  -0.0668     26.4     0.3   int
1629+12  0.53177  927.29     2.30   14   39.948   0.00261   38.964  -0.0668     26.4     0.3   int
1629+12  0.53177  927.29     2.30   15   39.805   0.00183   38.821  -0.0469     26.4     0.3   int
1629+12  0.53177  927.29     2.30   16   39.662   0.00238   38.678  -0.0611     26.4     0.3   int
1629+12  0.53177  927.29     2.30   17   39.662   0.00238   38.678  -0.0611     26.4     0.3   int
1629+12  0.53177  927.29     2.30   18   37.462   -0.00127   36.479  0.0325     26.4     0.3   int
1629+12  0.53177  927.29     2.30   19   37.301   -0.00149   36.318  0.0382     26.4     0.3   int
1629+12  0.53177  927.29     2.30   20   37.176   -0.00138   36.193  0.0354     26.4     0.3   int
1629+12  0.53177  927.29     2.30   21   36.872   -0.000164   35.889  0.00419     26.4     0.3   int
1629+12  0.53177  927.29     2.30   22   34.065   -0.00105   33.081  0.0269     26.4     0.3   int
1629+12  0.53177  927.29     2.30   23   32.152   0.000721   31.168  -0.0185     26.4     0.3   int
1629+12  0.53177  927.29     2.30   24   31.723   -0.000827   30.739  0.0212     26.4     0.3   int
1629+12  0.53177  927.29     2.30   25   31.579   -0.000937   30.596  0.024     26.4     0.3   int
1629+12  0.53177  927.29     2.30   26   31.419   -0.000827   30.435  0.0212     26.4     0.3   int
